스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
01,강원도,춘천시,효자로150번길,강원도 춘천시 효자로150번길 8-10 (효자동),강원도 춘천시 효자동 600-10,37.8752793,127.7362561,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,효자로150번길,강원도 춘천시 효자로150번길 46 (효자동),강원도 춘천시 효자동 616-1,37.8742587,127.7400074,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,서부대성로184번길,강원도 춘천시 서부대성로184번길 11,강원도 춘천시 효자동 124-62,37.874359,127.738913,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,서부대성로184번길,강원도 춘천시 서부대성로184번길 21-2 (효자동),강원도 춘천시 효자동 126-228,37.87348974,127.7393002,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로119번길,강원도 춘천시 백령로119번길 8 (효자동),강원도 춘천시 효자동 767-25,37.8729639,127.7412475,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로119번길,강원도 춘천시 백령로119번길 16 (효자동),강원도 춘천시 효자동 767-23,37.873066,127.7409652,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로111번길,강원도 춘천시 백령로111번길 18,강원도 춘천시 효자동 782,37.872512,127.740293,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로111번길,강원도 춘천시 백령로111번길 15,강원도 춘천시 효자동 782,37.872369,127.740265,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로111번길,강원도 춘천시 백령로111번길 14,강원도 춘천시 효자동 782,37.872419,127.740561,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로111번길,강원도 춘천시 백령로111번길 9,강원도 춘천시 효자동 782,37.872224,127.740598,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,청운길29번길,강원도 춘천시 청운길29번길 5 (효자동),강원도 춘천시 효자동 397-17,37.8680172,127.7339076,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,청운길29번길,강원도 춘천시 청운길29번길 9 (효자동),강원도 춘천시 효자동 397-5,37.868094,127.7344211,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,청운길29번길,강원도 춘천시 청운길29번길 15 (효자동),강원도 춘천시 효자동 174-6,37.8680961,127.7349428,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,청운길,강원도 춘천시 청운길 11-1 (효자동),강원도 춘천시 효자동 172-151,37.86837018,127.7356351,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로67번길,강원도 춘천시 백령로67번길 10-7,강원도 춘천시 효자동 178-64,37.870236,127.736961,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로83번길,강원도 춘천시 백령로83번길 19,강원도 춘천시 효자동 180-1,37.870619,127.737058,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로75번길,강원도 춘천시 백령로75번길 12,강원도 춘천시 효자동 180-1,37.870304,127.737519,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로75번길,강원도 춘천시 백령로75번길 6-1,강원도 춘천시 효자동 180-1,37.870101,127.737982,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,미려골길,강원도 춘천시 미려골길 22-1 (효자동),강원도 춘천시 효자동 180-9,37.8705154,127.7367184,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,돌담길,강원도 춘천시 돌담길 25,강원도 춘천시 효자동 149-117,37.872634,127.734417,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,삭주로,강원도 춘천시 삭주로 36-6 (교동),강원도 춘천시 교동 148-16,37.8817894,127.7355508,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2017,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,향교옆길15번길,강원도 춘천시 향교옆길15번길 7-2 (교동),강원도 춘천시 교동 93-83,37.8830454,127.7347414,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2017,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,서부대성로88번길,강원도 춘천시 서부대성로88번길 10 (조양동),강원도 춘천시 조양동 6-216,37.8807836,127.7318302,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2017,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,아침길,강원도 춘천시 아침길 19 (조양동),강원도 춘천시 조양동 6-32,37.8797554,127.7309814,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2017,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,중앙로67번길,강원도 춘천시 중앙로67번길 54 (약사동),강원도 춘천시 약사동 32,37.8760214,127.7273791,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2017,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,복골길14번길,강원도 춘천시 복골길14번길 12 (후평동),강원도 춘천시 후평동 818-1,37.874832,127.7543959,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2017,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로138번길,강원도 춘천시 백령로138번길 41 (효자동),강원도 춘천시 효자동 629-4,37.8731978,127.7447715,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2017,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,서부대성로173번길,강원도 춘천시 서부대성로173번길 35-1 (효자동),강원도 춘천시 효자동 40-15,37.8753083,127.7412199,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2017,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,영서로2753번길,강원도 춘천시 영서로2753번길 4 (우두동),강원도 춘천시 우두동 1052-15,37.8991908,127.7280293,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2017,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,우두길,강원도 춘천시 우두길 71-51 (사농동),강원도 춘천시 사농동 782,37.9140682,127.7236443,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2017,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,스무숲4길,강원도 춘천시 스무숲4길 48 (석사동),강원도 춘천시 석사동 164-1,37.8474792,127.7542128,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,서부대성로44번길,강원도 춘천시 서부대성로44번길 2 (요선동),강원도 춘천시 요선동 149-2,37.883149,127.7275984,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,효자로14번길,강원도 춘천시 효자로14번길 8-29 (퇴계동),강원도 춘천시 퇴계동 1226,37.8648791,127.7276611,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,솟발1길,강원도 춘천시 솟발1길 4-13,강원도 춘천시 퇴계동 493-10,37.847501,127.7318461,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,소양로219번길,강원도 춘천시 소양로219번길 17 (소양로1가),강원도 춘천시 소양로1가 100-9,37.89263679,127.7247308,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,당간지주길,강원도 춘천시 당간지주길 81 (소양로1가),강원도 춘천시 소양로1가 100-60,37.8924375,127.7244818,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로138번길,강원도 춘천시 백령로138번길 74 (효자동),강원도 춘천시 효자동 633-7,37.8726488,127.7463022,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로138번길,강원도 춘천시 백령로138번길 64 (효자동),강원도 춘천시 효자동 632-6,37.8727792,127.7457754,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로138번길,강원도 춘천시 백령로138번길 54 (효자동),강원도 춘천시 효자동 632-21,37.8729309,127.7452917,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,서부대성로227번길,강원도 춘천시 서부대성로227번길 7-1 (효자동),강원도 춘천시 효자동 625-10,37.8737486,127.7436624,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,서부대성로227번길,강원도 춘천시 서부대성로227번길 7-11 (효자동),강원도 춘천시 효자동 625-3,37.8740342,127.7432251,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로,강원도 춘천시 백령로 142 (효자동),강원도 춘천시 효자동 63-53,37.8744185,127.7430191,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,두하길,강원도 춘천시 두하길 22 (효자동 일성),강원도 춘천시 효자동 819,37.8760119,127.7419654,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,두하길,강원도 춘천시 두하길 22 (효자동 일성),강원도 춘천시 효자동 819,37.8760119,127.7419654,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로151번길,강원도 춘천시 백령로151번길 10 (효자동),강원도 춘천시 효자동 622-6,37.8756072,127.7427319,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,백령로151번길,강원도 춘천시 백령로151번길 3 (효자동),강원도 춘천시 효자동 623-12,37.8751897,127.7430095,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01,강원도,춘천시,서부대성로205번길,강원도 춘천시 서부대성로205번길 22 (효자동),강원도 춘천시 효자동 622,37.8757642,127.7424403,01,Y,적외선센서,,Y,N,Y,N,Y,N,,,,2018,춘천시청,033-245-5165,2020-12-18,4180000,강원도 춘천시
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 441,서울특별시 광진구 구의동 218-25,37.5388658,127.0916544,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 546,서울특별시 광진구 광장동 449-2,37.543101,127.101963,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 475,서울특별시 광진구 구의동 200-10,37.5406038,127.0945603,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 552,서울특별시 광진구 광장동 303-2,37.5456104,127.1050681,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,도로명주소 없음,서울특별시 광진구 광장동 516-2,37.5417392,127.0964394,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 552,서울특별시 광진구 광장동 326-17,37.5471011,127.1063284,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 219-2,서울특별시 광진구 화양동 48-10,37.5414897,127.0667061,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 537-17,서울특별시 광진구 광장동 582,37.543026,127.1006411,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로78길,서울특별시 광진구 아차산로78길 7,서울특별시 광진구 광장동 121,37.5506859,127.109072,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 552,서울특별시 광진구 광장동 293-2,37.5465225,127.1052859,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 639,서울특별시 광진구 광장동 145-10,37.5501324,127.108312,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 7,서울특별시 광진구 광장동 54-2,37.551085,127.1089294,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 290,서울특별시 광진구 자양동 227-6,37.5384964,127.0751088,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 293,서울특별시 광진구 자양동 227-9,37.5387437,127.0755539,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 320,서울특별시 광진구 자양동 796,37.5376552,127.078592,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 317,서울특별시 광진구 자양동 223-18,37.5378028,127.0793208,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 358,서울특별시 광진구 자양동 219-7,37.5367011,127.0824584,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 359-2,서울특별시 광진구 자양동 219-16,37.5371161,127.0820492,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 444,서울특별시 광진구 구의동 218-25,37.5387259,127.0918544,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,용마산로,서울특별시 광진구 용마산로 55-2,서울특별시 광진구 중곡동 266-5,37.5566441,127.0882633,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,용마산로,서울특별시 광진구 용마산로 55-2,서울특별시 광진구 중곡동 266-5,37.5566198,127.0879912,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,용마산로,서울특별시 광진구 용마산로 88-1,서울특별시 광진구 중곡동 150-84,37.5616262,127.0874652,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,용마산로,서울특별시 광진구 용마산로 95,서울특별시 광진구 중곡동 150-103,37.5621663,127.0870818,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,용마산로,서울특별시 광진구 용마산로 138,서울특별시 광진구 중곡동 18-23,37.5660553,127.0866781,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,용마산로,서울특별시 광진구 용마산로 141,서울특별시 광진구 중곡동 605-7,37.566471,127.0863079,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,용마산로,서울특별시 광진구 용마산로 192,서울특별시 광진구 중곡동 605-1,37.5707616,127.0863232,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,용마산로,서울특별시 광진구 용마산로 187,서울특별시 광진구 중곡동 608-5,37.5703999,127.0859969,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,자양로,서울특별시 광진구 자양로 37,서울특별시 광진구 자양동 732-3,37.5317416,127.0862333,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,동일로,서울특별시 광진구 이례빌딩,서울특별시 광진구 화양동 24-33,37.5451094,127.0657786,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,동일로,서울특별시 광진구 동일로 218,서울특별시 광진구 군자동 349-3,37.5511829,127.0692627,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,동일로,서울특별시 광진구 동일로 278,서울특별시 광진구 군자동 134-58,37.5562608,127.0721042,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,동일로,서울특별시 광진구 동일로 354,서울특별시 광진구 중곡동 252-8,37.5623659,127.0755887,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,동일로,서울특별시 광진구 동일로 353,서울특별시 광진구 중곡동 263-1,37.5624695,127.0752535,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,긴고랑로1길,서울특별시 광진구 긴고랑로1길 55,서울특별시 광진구 중곡동 190-26,37.5667179,127.0780553,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,동일로,서울특별시 광진구 동일로 397,서울특별시 광진구 중곡동 263-1,37.5660931,127.0773184,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,동일로,서울특별시 광진구 동일로 438,서울특별시 광진구 중곡동 187-26,37.5694931,127.0795926,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
1,충청남도,홍성군,충서로,,충청남도 홍성군 홍성읍 대교리 420-13,36.604986,126.666970,01,Y,없음,,N,N,N,N,Y,N,,,,,홍성군,041-630-1582,2020-07-07,4600000,충청남도 홍성군
01+02,서울특별시,광진구,뚝섬로,서울특별시 광진구 뚝섬로 494,서울특별시 광진구 자양동 45-20,37.5361609,127.0651031,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,뚝섬로,서울특별시 광진구 뚝섬로 487,서울특별시 광진구 자양동 45-5,37.536453,127.0647183,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,뚝섬로,서울특별시 광진구 뚝섬로 552,서울특별시 광진구 자양동 553-39,37.534185,127.072374,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,뚝섬로,서울특별시 광진구 뚝섬로 552,서울특별시 광진구 자양동 553-500,37.5346567,127.0713062,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,뚝섬로,서울특별시 광진구 뚝섬로 612-1,서울특별시 광진구 자양동 607,37.5325526,127.077841,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,뚝섬로,서울특별시 광진구 뚝섬로 612-1,서울특별시 광진구 자양동 615-26,37.5326722,127.0779884,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,뚝섬로,서울특별시 광진구 뚝섬로 7,서울특별시 광진구 자양동 731,37.5315129,127.0828319,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,뚝섬로,서울특별시 광진구 뚝섬로 7,서울특별시 광진구 자양동 661-21,37.5316417,127.0827774,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,군자로,서울특별시 광진구 군자로 145,서울특별시 광진구 군자동 49-20,37.5545609,127.0751968,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,면목로,서울특별시 광진구 면목로 70,서울특별시 광진구 중곡동 664,37.559658,127.0778622,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,면목로,서울특별시 광진구 면목로 90,서울특별시 광진구 중곡동 257-8,37.5617906,127.0790397,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,면목로,서울특별시 광진구 면목로 126,서울특별시 광진구 중곡동 264-3,37.5647903,127.0806709,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,면목로,서울특별시 광진구 면목로 142,서울특별시 광진구 중곡동 264-5,37.5661326,127.081423,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,면목로,서울특별시 광진구 면목로 160,서울특별시 광진구 중곡동 171-1,37.5674761,127.0821717,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,면목로,서울특별시 광진구 면목로 184,서울특별시 광진구 중곡동 199-27,37.5698077,127.0832113,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 220-2,서울특별시 광진구 자양동 8-6,37.5413391,127.0662283,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 399,서울특별시 광진구 구의동 243-66,37.5376131,127.0871478,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 480,서울특별시 광진구 구의동 200-10,37.5407077,127.0951757,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 401-2,서울특별시 광진구 구의동 245-24,37.538521,127.0907841,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,아차산로,서울특별시 광진구 아차산로 530,서울특별시 광진구 광장동 565,37.5424003,127.0998663,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,광나루로,서울특별시 광진구 광나루로 418-2,서울특별시 광진구 화양동 523-1,37.5453847,127.0793505,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
01+02,서울특별시,광진구,광나루로,서울특별시 광진구 광나루로 441,서울특별시 광진구 능동 18-42,37.5468318,127.0758653,01,N,없음,,N,N,N,N,Y,N,,,,2020,광진구청,02-450-7872,2020-07-09,3040000,서울특별시 광진구
